526;0;2143.00;9.50;1120.00;0.00;0.36
527;0;2097.00;9.90;286.00;0.00;0.28
528;0;1167.00;9.90;1084.00;0.00;0.28
529;0;3585.00;9.90;1371.00;0.00;0.24
530;0;3813.00;10.50;1574.00;0.00;0.20
531;0;3736.00;9.90;1590.00;0.00;0.28
532;0;3641.00;9.90;1332.00;0.00;0.24
533;0;3641.00;9.90;1323.00;0.00;0.24
534;0;3616.00;9.90;1338.00;0.00;0.24
535;0;3644.00;9.50;1348.00;0.00;0.32
536;0;3593.00;9.90;1363.00;0.00;0.24
537;0;3601.00;9.90;1408.00;0.00;0.20
538;0;3591.00;9.90;1403.00;0.00;0.24
539;0;3601.00;9.90;1400.00;0.00;0.20
540;0;3609.00;9.90;1333.00;0.00;0.24
541;0;3619.00;9.90;1316.00;0.00;0.24
542;0;3613.00;9.90;1325.00;0.00;0.24
543;0;3680.00;9.90;1356.00;0.00;0.32
544;0;3609.00;9.90;1317.00;0.00;0.24
545;0;3623.00;9.90;1292.00;0.00;0.24
546;0;3625.00;9.90;1309.00;0.00;0.20
547;0;3620.00;9.87;1301.00;0.00;0.20
548;0;3623.00;9.90;1354.00;0.00;0.20
549;0;3630.00;9.50;1285.00;0.00;0.24
550;0;3522.00;9.90;1406.00;0.00;0.24
551;0;3517.00;9.90;1398.00;0.00;0.20
552;0;3628.00;9.90;1300.00;0.00;0.24
553;0;3567.00;9.90;1327.00;0.00;0.24
554;0;3601.00;9.90;1276.00;0.00;0.16
555;0;3601.00;9.90;1305.00;0.00;0.24
556;0;3476.00;9.90;1336.00;0.00;0.20
557;0;3509.00;9.90;1376.00;0.00;0.20
558;0;3583.00;9.90;1399.00;0.00;0.24
559;0;3613.00;9.90;1290.00;0.00;0.24
560;0;3563.00;9.90;1336.00;0.00;0.24
561;0;3589.00;9.90;1394.00;0.00;0.24
562;0;3583.00;9.75;1365.00;0.00;0.24
563;0;3604.00;9.90;1364.00;0.00;0.20
564;0;3571.00;9.90;1309.00;0.00;0.24
565;0;3556.00;9.90;1310.00;0.00;0.20
566;0;3595.00;9.90;1370.00;0.00;0.20
567;0;3536.00;9.90;1390.00;0.00;0.28
568;0;3598.00;9.90;1414.00;0.00;0.20
569;0;3622.00;9.90;1345.00;0.00;0.24
570;0;3527.00;9.90;1398.00;0.00;0.28
571;0;3504.00;9.90;1423.00;0.00;0.76
572;0;3509.00;9.90;1405.00;0.00;0.20
573;0;3555.00;9.82;1339.00;0.00;0.20
574;0;3558.00;9.90;1322.00;0.00;0.20
575;0;3522.00;9.90;1389.00;0.00;0.20
576;0;3608.00;9.90;1300.00;0.00;0.12
577;0;3565.00;9.90;1316.00;0.00;0.20
578;0;3606.00;9.90;1289.00;0.00;0.24
579;0;3622.00;9.87;1277.00;0.00;0.20
580;0;3594.00;9.90;1285.00;0.00;0.20
581;0;3611.00;9.90;1277.00;0.00;0.16
582;0;3559.00;9.90;1436.00;0.00;0.16
584;0;2305.00;9.90;635.00;0.00;0.32
585;0;106.00;11.50;2061.00;0.00;0.32
586;0;4406.00;9.90;2258.00;0.00;0.20
587;0;3554.00;9.90;1330.00;0.00;0.16
588;0;4070.00;10.50;1639.00;0.00;0.72
589;0;3894.00;10.50;1788.00;0.00;0.28
590;0;3917.00;12.50;1881.00;0.00;0.28
591;0;4263.00;10.27;2024.00;0.00;0.28
592;0;390.00;11.50;874.00;0.00;2.20
593;0;2629.00;9.90;1307.00;0.00;0.32
594;0;3899.00;10.57;1720.00;0.00;0.28
595;0;4065.00;13.40;1811.00;0.00;0.20
596;0;3956.00;9.90;1827.00;0.00;0.28
597;0;4014.00;14.45;1824.00;0.00;0.24
598;0;2592.00;9.50;1330.00;0.00;0.44
599;0;4022.00;10.47;1830.00;0.00;0.28
600;0;2741.00;9.90;1410.00;0.00;0.24
601;0;4029.00;11.32;1704.00;0.00;0.44
602;0;3976.00;10.45;1708.00;0.00;0.32
603;0;4049.00;11.45;1769.00;0.00;0.36
604;0;4184.00;10.67;1609.00;0.00;0.24
605;0;4135.00;11.42;1621.00;0.00;0.28
606;0;4256.00;11.67;1679.00;0.00;0.28
607;0;4093.00;10.52;1666.00;0.00;0.32
